-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2024 through 08/01/2024 
Location: Latitude  27.7178   Longitude 85.3112 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 776.63 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M        MERRA-2 Temperature at 2 Meters (C) 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M       MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M       MERRA-2 Relative Humidity at 2 Meters (%) 
PS         MERRA-2 Surface Pressure (kPa) 
WS10M      MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M      MERRA-2 Wind Direction at 10 Meters (Degrees) 
PSC        MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
WSC        MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: 20-m broadleaf-deciduous trees (75% coverage) (vegtype_2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PS,WS10M,WD10M,PSC,WSC
2024,7,13,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,14,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,15,6,25.78,24.59,21.24,93.25,91.81,1.92,133.68,93.52,2.76
2024,7,15,7,26.82,24.62,21.24,87.75,91.84,2.53,139.63,93.54,3.11
2024,7,15,8,28.18,24.6,21.18,80.69,91.85,2.77,146.85,93.54,3.05
2024,7,15,9,29.53,24.68,21.18,74.69,91.85,2.8,156.86,93.54,2.89
2024,7,15,10,30.4,24.79,21.3,71.44,91.82,2.96,167.5,93.51,2.91
2024,7,15,11,31.01,24.89,21.42,69.38,91.77,3.12,172.09,93.45,3.02
2024,7,15,12,31.15,24.93,21.48,68.94,91.7,3.22,173.03,93.38,3.14
2024,7,15,13,31.19,24.91,21.48,68.75,91.63,3.36,174.0,93.3,3.33
2024,7,15,14,31.08,24.86,21.42,68.94,91.6,3.68,175.49,93.28,3.78
2024,7,15,15,30.79,24.8,21.36,69.88,91.57,3.76,176.66,93.25,4.05
2024,7,15,16,30.31,24.75,21.3,71.62,91.58,3.49,177.82,93.26,3.96
2024,7,15,17,29.53,24.8,21.42,75.25,91.6,2.97,179.85,93.28,3.83
2024,7,15,18,28.61,24.72,21.36,79.19,91.63,2.4,181.31,93.32,3.48
2024,7,15,19,27.54,24.98,21.73,85.81,91.67,1.65,180.54,93.36,2.99
2024,7,15,20,27.21,24.81,21.55,86.69,91.69,1.41,170.75,93.39,2.47
2024,7,15,21,26.84,24.6,21.24,87.5,91.74,1.32,152.98,93.44,2.36
2024,7,15,22,26.4,24.43,21.06,88.94,91.77,1.38,138.66,93.47,2.66
2024,7,15,23,26.01,24.26,20.81,90.06,91.77,1.48,130.93,93.47,3.03
2024,7,16,0,25.62,24.06,20.57,91.12,91.77,1.68,127.24,93.48,3.47
2024,7,16,1,25.3,23.94,20.45,92.25,91.78,1.79,125.22,93.49,3.57
2024,7,16,2,25.01,23.8,20.26,93.12,91.77,1.83,125.59,93.48,3.51
2024,7,16,3,24.83,23.71,20.14,93.56,91.78,2.03,128.9,93.49,3.77
2024,7,16,4,24.66,23.65,20.08,94.19,91.78,1.78,126.62,93.49,3.48
2024,7,16,5,24.49,23.65,20.08,95.19,91.77,1.36,117.45,93.48,2.87
2024,7,16,6,25.03,23.86,20.32,93.31,91.79,1.34,96.34,93.5,2.26
2024,7,16,7,25.77,23.86,20.32,89.19,91.84,1.63,106.1,93.55,2.26
2024,7,16,8,26.47,23.85,20.26,85.44,91.92,2.37,132.86,93.63,2.98
2024,7,16,9,26.77,23.73,20.08,83.25,91.98,3.17,137.1,93.69,3.68
2024,7,16,10,27.01,23.69,20.02,81.88,92.0,3.53,136.26,93.71,4.07
2024,7,16,11,27.11,23.59,19.9,80.81,91.98,3.75,132.97,93.69,4.37
2024,7,16,12,27.13,23.56,19.84,80.56,91.93,3.8,131.42,93.63,4.46
2024,7,16,13,27.15,23.62,19.96,80.81,91.87,3.47,130.43,93.57,4.1
2024,7,16,14,27.3,23.64,19.96,80.12,91.8,2.94,129.28,93.5,3.49
2024,7,16,15,27.34,23.61,19.96,79.81,91.75,2.23,126.31,93.45,2.68
2024,7,16,16,27.3,23.62,19.96,80.06,91.7,1.55,120.32,93.4,1.92
2024,7,16,17,27.15,23.67,20.02,81.0,91.71,1.02,105.95,93.41,1.43
2024,7,16,18,26.51,23.75,20.14,84.69,91.76,0.62,90.0,93.46,1.03
2024,7,16,19,25.67,23.65,20.08,88.62,91.8,0.62,47.05,93.51,1.17
2024,7,16,20,25.23,23.51,19.9,90.19,91.85,0.8,35.86,93.56,1.57
2024,7,16,21,24.9,23.36,19.71,91.19,91.88,1.02,39.41,93.6,1.96
2024,7,16,22,24.65,23.23,19.53,91.88,91.92,1.16,49.65,93.64,2.22
2024,7,16,23,24.45,23.13,19.41,92.44,91.93,1.24,57.92,93.65,2.29
2024,7,17,0,24.42,23.1,19.41,92.44,91.92,1.26,66.61,93.63,2.31
2024,7,17,1,24.3,23.01,19.29,92.62,91.88,1.32,78.42,93.6,2.42
2024,7,17,2,24.23,22.94,19.23,92.62,91.85,1.39,85.8,93.57,2.58
2024,7,17,3,24.07,22.85,19.1,93.0,91.83,1.42,86.84,93.55,2.59
2024,7,17,4,24.03,22.77,19.04,92.75,91.81,1.38,84.48,93.53,2.4
2024,7,17,5,24.07,22.8,19.04,92.69,91.82,1.26,81.82,93.54,2.12
2024,7,17,6,25.47,23.58,19.96,89.38,91.87,1.15,97.03,93.58,1.8
2024,7,17,7,26.66,24.05,20.51,85.5,91.92,1.98,143.36,93.63,2.41
2024,7,17,8,27.58,24.32,20.81,82.19,91.94,2.6,157.53,93.64,2.8
2024,7,17,9,28.68,24.55,21.06,78.0,91.97,3.02,165.6,93.67,3.15
2024,7,17,10,29.51,24.46,20.87,73.81,91.96,3.33,173.26,93.65,3.42
2024,7,17,11,30.08,24.28,20.63,70.56,91.91,3.64,181.11,93.59,3.68
2024,7,17,12,30.32,24.27,20.63,69.56,91.83,3.9,187.01,93.51,3.96
2024,7,17,13,30.63,24.31,20.69,68.44,91.74,3.96,189.65,93.43,4.03
2024,7,17,14,30.73,24.25,20.63,67.81,91.66,3.87,191.17,93.34,3.94
2024,7,17,15,30.58,24.16,20.57,68.06,91.61,3.62,192.99,93.29,3.72
2024,7,17,16,30.15,24.08,20.45,69.38,91.54,3.24,195.51,93.22,3.43
2024,7,17,17,29.48,24.25,20.69,73.0,91.53,2.6,196.75,93.22,3.11
2024,7,17,18,28.4,24.1,20.57,77.12,91.57,2.11,194.14,93.26,2.82
2024,7,17,19,27.19,24.48,21.12,85.0,91.63,1.57,186.88,93.33,2.67
2024,7,17,20,26.87,24.3,20.87,85.69,91.7,1.39,177.75,93.4,2.38
2024,7,17,21,26.65,24.07,20.57,85.62,91.78,1.16,172.25,93.48,1.96
2024,7,17,22,26.4,23.94,20.39,86.31,91.8,1.0,167.37,93.51,1.68
2024,7,17,23,25.9,23.95,20.45,89.0,91.8,0.9,152.1,93.51,1.52
2024,7,18,0,25.32,23.86,20.32,91.69,91.77,0.8,125.41,93.48,1.35
2024,7,18,1,24.8,23.65,20.08,93.44,91.73,0.81,83.35,93.44,1.27
2024,7,18,2,24.43,23.64,20.08,95.44,91.7,1.2,53.73,93.41,1.98
2024,7,18,3,24.18,23.48,19.9,96.0,91.67,1.65,42.69,93.38,2.75
2024,7,18,4,24.23,23.31,19.71,94.69,91.66,1.76,33.76,93.38,2.85
2024,7,18,5,24.51,23.05,19.41,91.69,91.65,1.5,22.41,93.37,2.48
2024,7,18,6,25.22,23.43,19.84,89.81,91.68,1.2,10.51,93.39,1.82
2024,7,18,7,26.62,23.51,19.84,82.81,91.72,0.34,25.97,93.43,0.58
2024,7,18,8,28.23,23.15,19.35,73.5,91.77,0.67,152.24,93.46,0.91
2024,7,18,9,29.12,22.93,19.04,68.69,91.8,1.37,172.47,93.49,1.42
2024,7,18,10,29.8,22.96,19.04,66.19,91.79,1.73,178.7,93.48,1.7
2024,7,18,11,30.41,23.37,19.53,65.5,91.75,2.01,179.55,93.44,1.97
2024,7,18,12,30.8,23.49,19.71,64.5,91.69,2.28,179.22,93.37,2.32
2024,7,18,13,31.05,23.66,19.9,64.25,91.63,2.49,181.97,93.3,2.61
2024,7,18,14,31.23,23.83,20.14,64.19,91.56,2.52,187.3,93.23,2.66
2024,7,18,15,31.04,23.96,20.32,65.44,91.5,2.4,195.84,93.17,2.59
2024,7,18,16,30.65,24.0,20.39,67.06,91.46,2.28,205.34,93.14,2.53
2024,7,18,17,29.99,24.15,20.57,70.38,91.48,2.04,216.43,93.16,2.5
2024,7,18,18,28.87,24.01,20.45,74.56,91.54,1.72,228.5,93.23,2.25
2024,7,18,19,27.59,24.79,21.48,84.56,91.62,0.98,249.39,93.32,1.63
2024,7,18,20,27.25,24.4,21.0,84.31,91.69,0.69,264.81,93.39,1.15
2024,7,18,21,27.01,23.98,20.45,83.31,91.74,0.24,296.57,93.44,0.43
2024,7,18,22,26.51,23.9,20.32,85.44,91.77,0.43,69.93,93.48,0.74
2024,7,18,23,25.97,23.85,20.32,88.06,91.76,0.81,85.01,93.47,1.4
2024,7,19,0,25.62,23.79,20.26,89.62,91.73,0.97,81.22,93.44,1.73
2024,7,19,1,25.39,23.7,20.14,90.44,91.69,1.16,71.93,93.4,2.06
2024,7,19,2,24.99,23.56,20.02,91.88,91.66,1.39,69.22,93.37,2.42
2024,7,19,3,24.76,23.4,19.84,92.25,91.62,1.55,73.02,93.33,2.7
2024,7,19,4,24.68,23.23,19.59,91.69,91.59,1.5,82.5,93.3,2.52
2024,7,19,5,24.76,23.1,19.47,90.5,91.58,1.29,100.83,93.3,2.18
2024,7,19,6,26.28,23.88,20.39,86.62,91.6,1.22,127.46,93.3,1.9
2024,7,19,7,27.98,23.97,20.39,78.5,91.61,1.82,171.35,93.31,2.16
2024,7,19,8,29.01,23.94,20.32,73.69,91.64,2.28,183.93,93.32,2.27
2024,7,19,9,29.9,24.3,20.75,71.44,91.65,2.42,189.1,93.33,2.27
2024,7,19,10,30.57,24.51,21.0,69.56,91.66,2.2,197.34,93.34,1.99
2024,7,19,11,31.42,24.66,21.18,66.81,91.63,2.09,212.8,93.3,1.87
2024,7,19,12,31.96,24.7,21.24,64.94,91.57,2.25,224.44,93.24,2.1
2024,7,19,13,31.92,24.72,21.24,65.06,91.49,2.44,225.91,93.16,2.36
2024,7,19,14,31.67,24.69,21.24,66.0,91.41,2.53,223.62,93.08,2.51
2024,7,19,15,31.26,24.63,21.18,67.25,91.35,2.43,228.52,93.02,2.49
2024,7,19,16,30.81,24.57,21.12,68.81,91.3,2.19,236.37,92.97,2.44
2024,7,19,17,30.23,24.24,20.75,69.81,91.28,2.02,241.16,92.96,2.45
2024,7,19,18,29.15,24.17,20.69,74.06,91.31,1.76,237.72,92.99,2.34
2024,7,19,19,28.01,24.65,21.36,81.69,91.37,1.3,223.54,93.06,2.11
2024,7,19,20,27.54,24.46,21.12,83.12,91.45,1.29,209.36,93.14,2.1
2024,7,19,21,27.0,24.33,20.94,85.25,91.51,1.43,192.67,93.2,2.42
2024,7,19,22,26.54,24.14,20.69,86.56,91.54,1.43,179.37,93.24,2.5
2024,7,19,23,26.23,24.01,20.57,87.56,91.56,1.23,165.26,93.26,2.14
2024,7,20,0,25.85,23.9,20.45,89.0,91.55,1.12,142.65,93.25,1.98
2024,7,20,1,25.31,23.8,20.32,91.38,91.58,1.27,120.36,93.28,2.52
2024,7,20,2,24.92,23.7,20.2,93.0,91.59,1.37,113.8,93.3,2.82
2024,7,20,3,24.59,23.62,20.08,94.44,91.59,1.48,110.45,93.3,2.78
2024,7,20,4,24.48,23.62,20.08,95.06,91.58,1.56,109.34,93.3,2.79
2024,7,20,5,24.44,23.62,20.08,95.31,91.61,1.59,112.27,93.32,2.95
2024,7,20,6,25.0,24.01,20.57,94.31,91.65,2.01,120.54,93.36,3.33
2024,7,20,7,25.89,24.19,20.75,90.44,91.72,2.76,127.75,93.42,3.44
2024,7,20,8,27.01,24.26,20.81,84.88,91.77,3.35,137.56,93.47,3.98
2024,7,20,9,27.8,24.26,20.75,80.75,91.79,3.68,142.5,93.48,4.21
2024,7,20,10,28.24,24.08,20.51,77.81,91.79,3.82,143.65,93.48,4.27
2024,7,20,11,28.73,23.98,20.32,75.06,91.76,3.76,145.25,93.45,4.16
2024,7,20,12,29.17,23.88,20.2,72.69,91.71,3.67,148.68,93.4,4.05
2024,7,20,13,29.76,23.89,20.2,70.19,91.65,3.61,152.55,93.33,3.99
2024,7,20,14,30.34,23.89,20.2,67.88,91.58,3.51,157.2,93.25,3.87
2024,7,20,15,30.63,23.86,20.2,66.62,91.53,3.26,162.43,93.21,3.59
2024,7,20,16,30.49,23.78,20.08,66.81,91.51,2.9,165.81,93.19,3.25
2024,7,20,17,29.9,23.94,20.32,69.81,91.51,2.37,166.06,93.19,2.98
2024,7,20,18,28.77,23.84,20.2,74.25,91.56,1.97,162.0,93.25,2.74
2024,7,20,19,27.32,24.39,21.0,83.88,91.61,1.37,149.93,93.31,2.32
2024,7,20,20,26.87,24.22,20.75,85.31,91.65,1.28,136.24,93.35,2.18
2024,7,20,21,26.39,24.07,20.57,87.0,91.71,1.25,123.49,93.41,2.19
2024,7,20,22,25.98,23.94,20.45,88.5,91.72,1.22,117.55,93.42,2.26
2024,7,20,23,25.59,23.81,20.26,89.88,91.73,1.15,111.87,93.44,2.3
2024,7,21,0,25.28,23.7,20.14,91.0,91.72,1.03,113.65,93.43,2.19
2024,7,21,1,25.1,23.74,20.2,92.25,91.67,0.84,123.25,93.38,1.82
2024,7,21,2,24.9,23.83,20.32,93.88,91.63,0.51,108.71,93.34,1.09
2024,7,21,3,24.66,23.78,20.26,94.94,91.62,0.45,79.08,93.33,0.94
2024,7,21,4,24.6,23.73,20.2,95.0,91.6,0.57,95.48,93.31,1.19
2024,7,21,5,24.67,23.7,20.2,94.5,91.63,0.81,125.54,93.34,1.7
2024,7,21,6,25.12,24.04,20.57,93.81,91.68,1.35,136.41,93.39,2.2
2024,7,21,7,25.78,24.12,20.69,90.69,91.73,2.57,140.93,93.44,3.34
2024,7,21,8,26.73,24.21,20.75,85.94,91.78,3.67,137.68,93.48,4.43
2024,7,21,9,27.83,23.9,20.26,78.88,91.79,4.43,140.08,93.49,5.13
2024,7,21,10,28.64,23.57,19.84,73.56,91.79,4.71,142.28,93.49,5.31
2024,7,21,11,29.09,23.37,19.59,70.75,91.75,4.75,143.49,93.44,5.29
2024,7,21,12,29.39,23.3,19.47,69.19,91.69,4.59,144.01,93.37,5.09
2024,7,21,13,29.76,23.31,19.53,67.75,91.62,4.45,142.49,93.3,4.95
2024,7,21,14,29.76,23.2,19.41,67.31,91.56,4.41,139.31,93.25,4.97
2024,7,21,15,29.13,23.05,19.23,69.19,91.5,4.21,133.35,93.19,4.91
2024,7,21,16,28.24,22.98,19.17,72.62,91.47,3.8,126.3,93.16,4.63
2024,7,21,17,27.3,22.99,19.23,76.94,91.46,3.16,119.6,93.15,4.26
2024,7,21,18,26.26,23.08,19.41,82.5,91.5,2.31,110.4,93.2,3.59
2024,7,21,19,25.28,23.04,19.35,87.38,91.58,1.69,92.12,93.29,3.11
2024,7,21,20,24.99,22.94,19.23,88.44,91.66,1.76,82.87,93.37,3.34
2024,7,21,21,24.87,22.9,19.17,88.81,91.73,1.67,81.64,93.44,3.2
2024,7,21,22,24.8,22.9,19.17,89.25,91.78,1.58,93.4,93.49,3.09
2024,7,21,23,24.76,22.87,19.1,89.25,91.81,1.49,99.66,93.53,2.74
2024,7,22,0,24.62,22.8,19.04,89.69,91.8,1.35,97.66,93.51,2.29
2024,7,22,1,24.49,22.66,18.92,89.62,91.75,1.19,93.01,93.46,1.87
2024,7,22,2,24.48,22.48,18.68,88.56,91.69,1.0,85.98,93.4,1.49
2024,7,22,3,24.38,22.29,18.49,88.12,91.67,0.91,80.62,93.39,1.3
2024,7,22,4,24.15,22.15,18.31,88.56,91.68,0.82,80.18,93.4,1.15
2024,7,22,5,24.1,22.05,18.19,88.31,91.71,0.57,78.85,93.43,0.78
2024,7,22,6,25.14,22.76,18.98,86.62,91.76,0.43,124.56,93.47,0.73
2024,7,22,7,26.22,22.98,19.23,82.19,91.8,0.83,169.65,93.5,0.93
2024,7,22,8,27.21,23.3,19.53,78.88,91.82,1.14,190.69,93.52,1.02
2024,7,22,9,28.38,23.59,19.84,74.81,91.83,1.64,184.38,93.52,1.47
2024,7,22,10,29.67,23.87,20.14,70.5,91.8,2.26,176.63,93.48,2.13
2024,7,22,11,30.68,24.02,20.32,67.06,91.74,2.71,172.87,93.42,2.62
2024,7,22,12,31.36,24.21,20.57,65.19,91.64,3.03,172.45,93.32,3.0
2024,7,22,13,31.57,24.32,20.75,64.88,91.57,3.31,173.36,93.24,3.36
2024,7,22,14,31.56,24.35,20.81,65.0,91.48,3.5,174.24,93.15,3.64
2024,7,22,15,31.26,24.38,20.87,66.31,91.41,3.56,170.52,93.08,3.81
2024,7,22,16,30.62,24.34,20.81,68.62,91.38,3.61,161.72,93.05,4.06
2024,7,22,17,29.44,24.45,21.0,74.06,91.39,3.58,153.04,93.07,4.49
2024,7,22,18,28.06,24.46,21.06,80.56,91.46,3.26,148.52,93.15,4.75
2024,7,22,19,26.87,24.34,20.94,85.94,91.56,2.67,147.43,93.25,4.63
2024,7,22,20,26.23,24.3,20.87,89.06,91.67,2.62,147.4,93.38,4.54
2024,7,22,21,25.76,24.21,20.75,91.19,91.78,2.47,145.45,93.49,4.3
2024,7,22,22,25.33,23.99,20.51,92.31,91.82,2.44,140.34,93.53,4.28
2024,7,22,23,24.93,23.82,20.26,93.62,91.83,2.24,132.31,93.54,4.12
2024,7,23,0,24.62,23.61,20.02,94.19,91.79,1.95,126.18,93.5,3.86
2024,7,23,1,24.37,23.42,19.84,94.62,91.73,1.68,122.29,93.45,3.54
2024,7,23,2,24.06,23.21,19.59,95.06,91.68,1.51,120.56,93.4,3.22
2024,7,23,3,23.83,23.02,19.35,95.31,91.64,1.37,112.17,93.36,2.87
2024,7,23,4,23.72,22.78,19.1,94.62,91.59,1.29,98.03,93.31,2.7
2024,7,23,5,23.65,22.62,18.92,94.06,91.58,1.23,89.64,93.3,2.49
2024,7,23,6,24.87,23.0,19.35,89.38,91.57,1.31,94.11,93.28,2.16
2024,7,23,7,26.12,22.82,19.04,81.81,91.57,2.07,121.71,93.27,2.92
2024,7,23,8,27.26,22.71,18.86,75.81,91.59,2.79,144.71,93.29,3.34
2024,7,23,9,27.98,22.98,19.17,73.75,91.66,3.31,154.4,93.35,3.66
2024,7,23,10,28.65,23.3,19.53,72.31,91.68,3.43,148.23,93.37,3.74
2024,7,23,11,29.26,23.54,19.78,70.81,91.66,3.49,145.31,93.34,3.73
2024,7,23,12,29.98,23.71,20.02,68.62,91.59,3.45,147.03,93.27,3.64
2024,7,23,13,30.31,23.75,20.08,67.38,91.49,3.39,147.41,93.17,3.58
2024,7,23,14,30.48,23.76,20.08,66.81,91.38,3.28,144.3,93.05,3.49
2024,7,23,15,30.28,23.69,20.02,67.25,91.31,3.12,140.69,92.98,3.39
2024,7,23,16,29.69,23.48,19.78,68.75,91.27,2.97,135.21,92.95,3.34
2024,7,23,17,28.76,23.55,19.9,72.94,91.26,2.65,129.61,92.95,3.37
2024,7,23,18,27.55,23.62,20.02,78.81,91.31,2.26,124.73,93.0,3.28
2024,7,23,19,26.35,23.7,20.2,85.25,91.37,1.51,121.47,93.07,2.97
2024,7,23,20,25.83,23.6,20.08,87.44,91.44,1.35,113.9,93.14,2.68
2024,7,23,21,25.55,23.52,19.96,88.56,91.49,1.22,100.37,93.19,2.38
2024,7,23,22,25.37,23.48,19.9,89.25,91.51,1.16,85.36,93.22,2.21
2024,7,23,23,25.24,23.4,19.84,89.56,91.5,1.1,75.67,93.21,2.04
2024,7,24,0,25.04,23.33,19.78,90.31,91.48,0.97,84.02,93.18,1.7
2024,7,24,1,24.83,23.35,19.78,91.56,91.43,0.7,98.94,93.14,1.15
2024,7,24,2,24.65,23.34,19.78,92.5,91.39,0.49,103.82,93.1,0.8
2024,7,24,3,24.4,23.08,19.47,92.44,91.37,0.42,95.39,93.07,0.62
2024,7,24,4,24.28,22.97,19.35,92.5,91.33,0.44,86.93,93.04,0.6
2024,7,24,5,24.28,22.92,19.29,92.19,91.33,0.44,106.5,93.04,0.71
2024,7,24,6,24.78,23.3,19.78,91.62,91.34,0.58,143.29,93.05,0.93
2024,7,24,7,25.81,23.46,19.9,86.81,91.36,1.01,176.01,93.06,1.29
2024,7,24,8,26.79,23.55,19.96,82.25,91.39,1.47,183.35,93.09,1.51
2024,7,24,9,27.82,23.76,20.2,78.25,91.39,1.74,177.43,93.08,1.72
2024,7,24,10,28.94,23.91,20.32,73.81,91.38,2.19,167.65,93.06,2.22
2024,7,24,11,29.79,23.98,20.39,70.44,91.3,2.69,159.99,92.98,2.82
2024,7,24,12,30.39,24.14,20.63,68.75,91.22,3.12,158.07,92.9,3.31
2024,7,24,13,30.9,24.23,20.75,67.06,91.13,3.36,159.04,92.8,3.6
2024,7,24,14,31.19,24.27,20.81,66.12,91.06,3.39,163.53,92.72,3.63
2024,7,24,15,30.98,24.21,20.75,66.69,91.0,3.26,166.96,92.67,3.56
2024,7,24,16,30.35,24.08,20.57,68.62,90.98,3.07,167.2,92.65,3.45
2024,7,24,17,29.55,24.11,20.63,72.0,91.0,2.62,166.05,92.67,3.29
2024,7,24,18,28.39,23.96,20.51,76.5,91.05,2.11,159.62,92.73,3.01
2024,7,24,19,26.91,24.26,20.94,85.31,91.12,1.42,147.36,92.81,2.72
2024,7,24,20,26.38,24.0,20.63,86.69,91.17,1.42,137.68,92.87,2.83
2024,7,24,21,25.9,23.8,20.39,88.25,91.23,1.37,131.52,92.93,2.67
2024,7,24,22,25.58,23.65,20.2,89.06,91.24,1.19,122.44,92.94,2.14
2024,7,24,23,25.4,23.5,20.02,89.25,91.24,1.08,114.34,92.94,1.81
2024,7,25,0,25.14,23.37,19.84,89.94,91.2,1.13,104.42,92.9,1.87
2024,7,25,1,24.93,23.23,19.71,90.31,91.14,1.18,93.79,92.84,1.92
2024,7,25,2,24.85,23.14,19.59,90.25,91.08,1.11,78.61,92.78,1.72
2024,7,25,3,24.69,23.03,19.47,90.5,91.04,1.19,68.48,92.74,1.81
2024,7,25,4,24.57,22.9,19.35,90.44,91.02,1.23,63.92,92.72,1.86
2024,7,25,5,24.57,22.8,19.23,89.88,91.02,1.08,67.89,92.72,1.61
2024,7,25,6,25.56,23.35,19.84,87.56,91.06,0.95,102.32,92.75,1.36
2024,7,25,7,26.91,23.7,20.2,82.38,91.12,1.95,150.45,92.81,2.26
2024,7,25,8,28.18,24.01,20.57,77.81,91.16,2.38,153.01,92.84,2.61
2024,7,25,9,29.39,24.21,20.75,73.19,91.21,2.6,155.29,92.89,2.76
